,Query ID,Subject ID,Genome,Genome ID,Accession,Description,Sequence Type,Identity (%),Query cover (%),Subject cover (%,Hit from,Hit to,Query Length,Subject Length,Score,E value
,NODE_11_length_39862_cov_37.955480,1121319.3.JMLJ01000019,Clostridium hydrogeniformans DSM 21757,1121319.3,JMLJ01000019,"Clostridium hydrogeniformans DSM 21757 BR69DRAFT_scaffold00016.16_C, whole genome shotgun sequence.",scaffold,73,8.58,5.89,36924,33528,39862,57693,995,0
,NODE_11_length_39862_cov_37.955480,1410653.3.JHVC01000020,Clostridium lundense DSM 17049,1410653.3,JHVC01000020,"Clostridium lundense DSM 17049 T514DRAFT_scaffold00019.19_C, whole genome shotgun sequence.",scaffold,76,0.72,0.43,25856,25570,39862,67250,149,1e-30
,NODE_11_length_39862_cov_37.955480,1560217.3.LITJ01000067,Clostridium sp. L74,1560217.3,LITJ01000067,"Clostridium sp. L74 contig00067, whole genome shotgun sequence.",contig,75,0.78,0.12,87722,87411,39862,252009,145,2e-29
,NODE_11_length_39862_cov_37.955480,1218495.3.KQ440396,Lactobacillus apinorum strain Fhon13,1218495.3,KQ440396,"Lactobacillus apinorum strain Fhon13 genomic scaffold Fhon13_scaffold2, whole genome shotgun sequence.",contig,78,0.53,0.03,295944,296156,39862,817270,130,5e-25
,NODE_11_length_39862_cov_37.955480,1345695.3.CP006721,Clostridium saccharobutylicum DSM 13864,1345695.3,CP006721,"Clostridium saccharobutylicum DSM 13864, complete genome.",chromosome,94,0.13,0.00,5092669,5092718,39862,5107814,77,7e-9
,NODE_12_length_35049_cov_8.572791,508765.6.NC_010674,Clostridium botulinum B str. Eklund 17B,508765.6,NC_010674,"Clostridium botulinum B str. Eklund 17B, complete genome.",chromosome,91,14.76,0.14,1996953,1991784,35049,3800327,6863,0
,NODE_12_length_35049_cov_8.572791,931276.5.CP004121,Clostridium saccharoperbutylacetonicum N1-4(HMT) strain N1-4(HMT),931276.5,CP004121,"Clostridium saccharoperbutylacetonicum N1-4(HMT), complete genome.",chromosome,74,14.22,0.08,2935429,2940406,35049,6530257,1831,0
,NODE_12_length_35049_cov_8.572791,1345695.3.CP006721,Clostridium saccharobutylicum DSM 13864,1345695.3,CP006721,"Clostridium saccharobutylicum DSM 13864, complete genome.",chromosome,80,4.30,0.03,3331930,3330403,35049,5107814,1063,0
,NODE_12_length_35049_cov_8.572791,1540257.3.JQMW01000013,Clostridium sp. KNHs214,1540257.3,JQMW01000013,"Clostridium sp. KNHs214 CC89DRAFT_scf7180000000034_quiver.8_C, whole genome shotgun sequence.",,83,2.58,0.14,27935,27009,35049,645290,812,0
,NODE_12_length_35049_cov_8.572791,272562.8.NC_003030,Clostridium acetobutylicum ATCC 824,272562.8,NC_003030,"Clostridium acetobutylicum ATCC 824, complete genome.",chromosome,81,0.47,0.00,2045521,2045357,35049,3940880,129,1e-24
,NODE_12_length_35049_cov_8.572791,1280689.3.AUJC01000003,Clostridium paraputrificum AGR2156,1280689.3,AUJC01000003,"Clostridium paraputrificum AGR2156 G594DRAFT_scaffold00002.2_C2, whole genome shotgun sequence.",chromosome,87,0.25,0.02,86993,87082,35049,556330,99,1e-15
,NODE_12_length_35049_cov_8.572791,1196322.3.ALXI01000074,Clostridium sp. Maddingley MBC34-26,1196322.3,ALXI01000074,"Clostridium sp. Maddingley MBC34-26 contig_127_2, whole genome shotgun sequence.",chromosome,84,0.22,0.09,44996,44918,35049,88157,73,8e-8
,NODE_12_length_35049_cov_8.572791,284581.3.LILC01000013,Bacillus koreensis strain DSM 16467,284581.3,LILC01000013,"Bacillus koreensis strain DSM 16467 scaffold2, whole genome shotgun sequence.",contig,84,0.19,0.01,401500,401433,35049,678978,66,0.0000
,NODE_13_length_12392_cov_10.663106,508765.6.NC_010674,Clostridium botulinum B str. Eklund 17B,508765.6,NC_010674,"Clostridium botulinum B str. Eklund 17B, complete genome.",chromosome,98,92.84,0.30,3594216,3605702,12392,3800327,20161,0
,NODE_13_length_12392_cov_10.663106,1345695.3.CP006721,Clostridium saccharobutylicum DSM 13864,1345695.3,CP006721,"Clostridium saccharobutylicum DSM 13864, complete genome.",chromosome,78,31.59,0.08,4917785,4921699,12392,5107814,2505,0
,NODE_13_length_12392_cov_10.663106,931276.5.CP004121,Clostridium saccharoperbutylacetonicum N1-4(HMT) strain N1-4(HMT),931276.5,CP004121,"Clostridium saccharoperbutylacetonicum N1-4(HMT), complete genome.",chromosome,78,31.59,0.06,6242388,6246304,12392,6530257,2357,0
,NODE_13_length_12392_cov_10.663106,1196322.3.ALXI01000069,Clostridium sp. Maddingley MBC34-26,1196322.3,ALXI01000069,"Clostridium sp. Maddingley MBC34-26 contig_123_4, whole genome shotgun sequence.",chromosome,78,31.59,28.11,6757,10671,12392,13927,2345,0
,NODE_13_length_12392_cov_10.663106,290402.41.NC_009617,Clostridium beijerinckii NCIMB 8052,290402.41,NC_009617,"Clostridium beijerinckii NCIMB 8052, complete genome.",chromosome,77,31.59,0.07,5757193,5761115,12392,6000632,2230,0
,NODE_13_length_12392_cov_10.663106,641107.3.AFWX01000002,Clostridium sp. DL-VIII,641107.3,AFWX01000002,"Clostridium sp. DL-VIII CDLVIIIscaffold_1_Cont2, whole genome shotgun sequence.",chromosome,76,31.54,0.11,3592868,3596782,12392,3708579,2056,0
,NODE_13_length_12392_cov_10.663106,545697.3.AMEZ01000078,Clostridium celatum DSM 1785,545697.3,AMEZ01000078,"Clostridium celatum DSM 1785 C_celatum-1.0_Cont119.1, whole genome shotgun sequence.",chromosome,76,31.29,33.72,4680,8555,12392,11493,1887,0
,NODE_13_length_12392_cov_10.663106,1391647.3.AVSV01000043,Clostridium sp. Ade.TY,1391647.3,AVSV01000043,"Clostridium sp. Ade.TY contig43, whole genome shotgun sequence.",chromosome,76,30.55,39.17,2795,6577,12392,9657,1781,0
,NODE_13_length_12392_cov_10.663106,1415775.6.CP006905,Clostridium baratii str. Sullivan,1415775.6,CP006905,"Clostridium baratii str. Sullivan, complete genome.",chromosome,75,31.63,0.12,971699,975622,12392,3153266,1781,0
,NODE_13_length_12392_cov_10.663106,84024.5.CYZX01000037,Clostridium disporicum,84024.5,CYZX01000037,"Clostridium disporicum genome assembly 13470_2#75, scaffold SCcontig000037, whole genome shotgun sequence.",contig,75,31.47,39.55,6702,2802,12392,9863,1741,0
,NODE_14_length_8906_cov_10.596993,508765.6.NC_010674,Clostridium botulinum B str. Eklund 17B,508765.6,NC_010674,"Clostridium botulinum B str. Eklund 17B, complete genome.",chromosome,97,52.81,0.12,3710554,3715261,8906,3800327,7958,0
,NODE_14_length_8906_cov_10.596993,290402.41.NC_009617,Clostridium beijerinckii NCIMB 8052,290402.41,NC_009617,"Clostridium beijerinckii NCIMB 8052, complete genome.",chromosome,79,9.88,0.01,5745923,5746802,8906,6000632,623,4e-174
,NODE_14_length_8906_cov_10.596993,137838.3.LN890313,Clostridium neonatale,137838.3,LN890313,"Clostridium neonatale genome assembly Clostridium neonatale, scaffold scaffold00002, whole genome shotgun sequence.",contig,78,8.71,17.99,491,1266,8906,4313,487,6e-133
,NODE_14_length_8906_cov_10.596993,1294142.3.APJA01000028,Clostridium intestinale URNW,1294142.3,APJA01000028,"Clostridium intestinale URNW contig00028, whole genome shotgun sequence.",chromosome,77,8.76,1.60,8517,9298,8906,48821,424,5e-114
,NODE_14_length_8906_cov_10.596993,632245.3.NZ_ACOM01000010,Clostridium butyricum E4 str. BoNT E BL5262,632245.3,NZ_ACOM01000010,"Clostridium butyricum E4 str. BoNT E BL5262 CLP.Contig57, whole genome shotgun sequence.",chromosome,76,8.98,5.87,10917,10118,8906,13630,415,3e-111
,NODE_14_length_8906_cov_10.596993,1280689.3.AUJC01000026,Clostridium paraputrificum AGR2156,1280689.3,AUJC01000026,"Clostridium paraputrificum AGR2156 G594DRAFT_scaffold00024.24_C, whole genome shotgun sequence.",chromosome,76,8.89,20.75,2770,3560,8906,3812,409,1e-109
,NODE_14_length_8906_cov_10.596993,545697.3.AMEZ01000096,Clostridium celatum DSM 1785,545697.3,AMEZ01000096,"Clostridium celatum DSM 1785 C_celatum-1.0_Cont168.1, whole genome shotgun sequence.",chromosome,76,8.58,35.19,1805,1042,8906,2171,398,3e-106
,NODE_14_length_8906_cov_10.596993,999411.4.AGYT01000002,Clostridium colicanis 209318,999411.4,AGYT01000002,"Clostridium colicanis 209318 acBRg-supercont1.1.C2, whole genome shotgun sequence.",chromosome,81,5.46,6.92,4704,4219,8906,7028,389,1e-103
,NODE_14_length_8906_cov_10.596993,1492.48.CP013252,Clostridium butyricum strain KNU-L09,1492.48,CP013252,"Clostridium butyricum strain KNU-L09 chromosome 1, complete sequence.",chromosome,82,4.51,0.01,99917,100338,8906,3824894,335,2e-87
,NODE_14_length_8906_cov_10.596993,1345695.3.CP006721,Clostridium saccharobutylicum DSM 13864,1345695.3,CP006721,"Clostridium saccharobutylicum DSM 13864, complete genome.",chromosome,89,2.91,0.01,4907856,4908118,8906,5107814,322,1e-83
,NODE_15_length_6523_cov_7.723577,508765.6.NC_010674,Clostridium botulinum B str. Eklund 17B,508765.6,NC_010674,"Clostridium botulinum B str. Eklund 17B, complete genome.",chromosome,98,33.08,0.06,2818052,2820211,6523,3800327,3689,0
,NODE_15_length_6523_cov_7.723577,573061.5.NC_014393,Clostridium cellulovorans 743B,573061.5,NC_014393,"Clostridium cellulovorans 743B chromosome, complete genome.",chromosome,71,18.53,0.02,1905112,1903892,6523,5262222,267,6e-67
,NODE_15_length_6523_cov_7.723577,632245.3.NZ_ACOM01000005,Clostridium butyricum E4 str. BoNT E BL5262,632245.3,NZ_ACOM01000005,"Clostridium butyricum E4 str. BoNT E BL5262 CLP.Contig65, whole genome shotgun sequence.",chromosome,84,3.14,0.01,705551,705345,6523,2252949,199,2e-46
,NODE_15_length_6523_cov_7.723577,290402.41.NC_009617,Clostridium beijerinckii NCIMB 8052,290402.41,NC_009617,"Clostridium beijerinckii NCIMB 8052, complete genome.",chromosome,77,5.32,0.01,1942700,1942354,6523,6000632,193,1e-44
,NODE_15_length_6523_cov_7.723577,931276.5.CP004121,Clostridium saccharoperbutylacetonicum N1-4(HMT) strain N1-4(HMT),931276.5,CP004121,"Clostridium saccharoperbutylacetonicum N1-4(HMT), complete genome.",chromosome,77,5.52,0.01,831786,831427,6523,6530257,189,1e-43
,NODE_15_length_6523_cov_7.723577,931276.5.CP004122,Clostridium saccharoperbutylacetonicum N1-4(HMT) strain N1-4(HMT),931276.5,CP004122,"Clostridium saccharoperbutylacetonicum N1-4(HMT) plasmid Csp_135p, complete sequence.",plasmid,75,5.44,0.27,4473,4112,6523,136188,141,4e-29
,NODE_17_length_2861_cov_130.822238,508765.6.NC_010674,Clostridium botulinum B str. Eklund 17B,508765.6,NC_010674,"Clostridium botulinum B str. Eklund 17B, complete genome.",chromosome,100,100.00,0.08,436415,439275,2861,3800327,5279,0
,NODE_17_length_2861_cov_130.822238,1345695.3.CP006721,Clostridium saccharobutylicum DSM 13864,1345695.3,CP006721,"Clostridium saccharobutylicum DSM 13864, complete genome.",chromosome,97,100.00,0.06,4911090,4908230,2861,5107814,4813,0
,NODE_17_length_2861_cov_130.822238,931276.5.CP004121,Clostridium saccharoperbutylacetonicum N1-4(HMT) strain N1-4(HMT),931276.5,CP004121,"Clostridium saccharoperbutylacetonicum N1-4(HMT), complete genome.",chromosome,97,100.00,0.04,151065,153925,2861,6530257,4775,0
,NODE_17_length_2861_cov_130.822238,290402.41.NC_009617,Clostridium beijerinckii NCIMB 8052,290402.41,NC_009617,"Clostridium beijerinckii NCIMB 8052, complete genome.",chromosome,97,100.00,0.05,2268094,2270956,2861,6000632,4760,0
,NODE_17_length_2861_cov_130.822238,1196322.3.ALXI01000132,Clostridium sp. Maddingley MBC34-26,1196322.3,ALXI01000132,"Clostridium sp. Maddingley MBC34-26 contig_278_5, whole genome shotgun sequence.",chromosome,97,100.00,87.61,253,3115,2861,3268,4749,0
,NODE_17_length_2861_cov_130.822238,641107.3.AFWX01000002,Clostridium sp. DL-VIII,641107.3,AFWX01000002,"Clostridium sp. DL-VIII CDLVIIIscaffold_1_Cont2, whole genome shotgun sequence.",chromosome,97,100.00,0.08,3603000,3600140,2861,3708579,4736,0
,NODE_17_length_2861_cov_130.822238,641107.3.AFWX01000001,Clostridium sp. DL-VIII,641107.3,AFWX01000001,"Clostridium sp. DL-VIII CDLVIIIscaffold_1_Cont1, whole genome shotgun sequence.",chromosome,96,100.00,0.10,263039,265899,2861,2768678,4719,0
,NODE_17_length_2861_cov_130.822238,632245.3.NZ_ACOM01000009,Clostridium butyricum E4 str. BoNT E BL5262,632245.3,NZ_ACOM01000009,"Clostridium butyricum E4 str. BoNT E BL5262 CLP.Contig64, whole genome shotgun sequence.",chromosome,96,100.00,1.79,3679,6539,2861,160173,4686,0
,NODE_17_length_2861_cov_130.822238,632245.3.NZ_ACOM01000011,Clostridium butyricum E4 str. BoNT E BL5262,632245.3,NZ_ACOM01000011,"Clostridium butyricum E4 str. BoNT E BL5262 CLP.Contig66, whole genome shotgun sequence.",chromosome,96,100.00,3.63,3443,583,2861,78836,4681,0
,NODE_17_length_2861_cov_130.822238,632245.3.NZ_ACOM01000008,Clostridium butyricum E4 str. BoNT E BL5262,632245.3,NZ_ACOM01000008,"Clostridium butyricum E4 str. BoNT E BL5262 CLP.Contig71, whole genome shotgun sequence.",chromosome,96,100.00,10.09,14870,12010,2861,28354,4681,0
,NODE_18_length_2159_cov_10.555610,508765.6.NC_010674,Clostridium botulinum B str. Eklund 17B,508765.6,NC_010674,"Clostridium botulinum B str. Eklund 17B, complete genome.",chromosome,90,100.00,0.06,3691636,3693735,2159,3800327,2708,0
,NODE_18_length_2159_cov_10.555610,195102.6.NC_003366,Clostridium perfringens str. 13,195102.6,NC_003366,"Clostridium perfringens str. 13, complete genome.",chromosome,80,24.46,0.02,129312,128771,2159,3031430,385,5e-103
,NODE_18_length_2159_cov_10.555610,195103.10.NC_008261,Clostridium perfringens ATCC 13124,195103.10,NC_008261,"Clostridium perfringens ATCC 13124, complete genome.",chromosome,79,24.46,0.02,105625,105084,2159,3256683,369,5e-98
,NODE_18_length_2159_cov_10.555610,641107.3.AFWX01000001,Clostridium sp. DL-VIII,641107.3,AFWX01000001,"Clostridium sp. DL-VIII CDLVIIIscaffold_1_Cont1, whole genome shotgun sequence.",chromosome,80,14.03,0.01,153849,154162,2159,2768678,215,8e-52
,NODE_18_length_2159_cov_10.555610,1345695.3.CP006721,Clostridium saccharobutylicum DSM 13864,1345695.3,CP006721,"Clostridium saccharobutylicum DSM 13864, complete genome.",chromosome,84,10.24,0.00,4912843,4913063,2159,5107814,210,3e-50
,NODE_18_length_2159_cov_10.555610,641107.3.AFWX01000002,Clostridium sp. DL-VIII,641107.3,AFWX01000002,"Clostridium sp. DL-VIII CDLVIIIscaffold_1_Cont2, whole genome shotgun sequence.",chromosome,79,13.99,0.01,3075700,3076012,2159,3708579,208,1e-49
,NODE_18_length_2159_cov_10.555610,632245.3.NZ_ACOM01000010,Clostridium butyricum E4 str. BoNT E BL5262,632245.3,NZ_ACOM01000010,"Clostridium butyricum E4 str. BoNT E BL5262 CLP.Contig57, whole genome shotgun sequence.",chromosome,84,10.24,1.58,11530,11315,2159,13630,204,1e-48
,NODE_18_length_2159_cov_10.555610,1492.48.CP013252,Clostridium butyricum strain KNU-L09,1492.48,CP013252,"Clostridium butyricum strain KNU-L09 chromosome 1, complete sequence.",chromosome,84,10.24,0.01,95352,95567,2159,3824894,204,1e-48
,NODE_18_length_2159_cov_10.555610,931276.5.CP004121,Clostridium saccharoperbutylacetonicum N1-4(HMT) strain N1-4(HMT),931276.5,CP004121,"Clostridium saccharoperbutylacetonicum N1-4(HMT), complete genome.",chromosome,83,10.56,0.00,9474,9247,2159,6530257,195,1e-45
,NODE_18_length_2159_cov_10.555610,632245.3.NZ_ACOM01000011,Clostridium butyricum E4 str. BoNT E BL5262,632245.3,NZ_ACOM01000011,"Clostridium butyricum E4 str. BoNT E BL5262 CLP.Contig66, whole genome shotgun sequence.",chromosome,83,10.33,0.28,74857,74641,2159,78836,191,1e-44
,NODE_19_length_1426_cov_9.635874,508765.6.NC_010674,Clostridium botulinum B str. Eklund 17B,508765.6,NC_010674,"Clostridium botulinum B str. Eklund 17B, complete genome.",chromosome,92,38.99,0.01,3686501,3685966,1426,3800327,755,0
,NODE_19_length_1426_cov_9.635874,1499684.4.CCNP01000007,Clostridium sp. CL-2,1499684.4,CCNP01000007,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00007, whole genome shotgun sequence.",contig,92,7.64,20.72,227,335,1426,526,153,4e-33
,NODE_19_length_1426_cov_9.635874,1499684.4.CCNP01000006,Clostridium sp. CL-2,1499684.4,CCNP01000006,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00006, whole genome shotgun sequence.",contig,83,11.29,1.63,10,169,1426,9807,147,1e-31
,NODE_19_length_1426_cov_9.635874,1499684.4.CCNP01000011,Clostridium sp. CL-2,1499684.4,CCNP01000011,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00011, whole genome shotgun sequence.",contig,90,7.78,0.06,173,283,1426,172925,145,7e-31
,NODE_19_length_1426_cov_9.635874,1499684.4.CCNP01000003,Clostridium sp. CL-2,1499684.4,CCNP01000003,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00003, whole genome shotgun sequence.",contig,83,11.36,5.25,3068,2908,1426,3068,143,2e-30
,NODE_19_length_1426_cov_9.635874,1499684.4.CCNP01000012,Clostridium sp. CL-2,1499684.4,CCNP01000012,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00012, whole genome shotgun sequence.",contig,89,7.64,0.38,179,287,1426,28869,136,4e-28
,NODE_19_length_1426_cov_9.635874,1499684.4.CCNP01000002,Clostridium sp. CL-2,1499684.4,CCNP01000002,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00002, whole genome shotgun sequence.",contig,89,7.64,9.43,1140,1032,1426,1156,136,4e-28
,NODE_19_length_1426_cov_9.635874,1499684.4.CCNP01000001,Clostridium sp. CL-2,1499684.4,CCNP01000001,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00001, whole genome shotgun sequence.",contig,88,7.85,12.28,912,801,1426,912,136,4e-28
,NODE_19_length_1426_cov_9.635874,84024.5.CYZX01000023,Clostridium disporicum,84024.5,CYZX01000023,"Clostridium disporicum genome assembly 13470_2#75, scaffold SCcontig000023, whole genome shotgun sequence.",contig,92,6.73,0.16,60098,60003,1426,60109,134,1e-27
,NODE_19_length_1426_cov_9.635874,1499684.4.CCNP01000005,Clostridium sp. CL-2,1499684.4,CCNP01000005,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00005, whole genome shotgun sequence.",contig,90,7.36,7.54,1168,1064,1426,1393,134,1e-27
,NODE_20_length_1391_cov_13.723892,508765.6.NC_010674,Clostridium botulinum B str. Eklund 17B,508765.6,NC_010674,"Clostridium botulinum B str. Eklund 17B, complete genome.",chromosome,95,47.74,0.02,3704569,3705232,1391,3800327,1044,0
,NODE_20_length_1391_cov_13.723892,1499684.4.CCNP01000007,Clostridium sp. CL-2,1499684.4,CCNP01000007,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00007, whole genome shotgun sequence.",contig,92,7.91,20.91,335,226,1391,526,154,1e-33
,NODE_20_length_1391_cov_13.723892,1499684.4.CCNP01000011,Clostridium sp. CL-2,1499684.4,CCNP01000011,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00011, whole genome shotgun sequence.",contig,90,7.98,0.06,283,173,1391,172925,145,6e-31
,NODE_20_length_1391_cov_13.723892,1499684.4.CCNP01000006,Clostridium sp. CL-2,1499684.4,CCNP01000006,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00006, whole genome shotgun sequence.",contig,86,9.35,1.35,140,9,1391,9807,143,2e-30
,NODE_20_length_1391_cov_13.723892,1499684.4.CCNP01000012,Clostridium sp. CL-2,1499684.4,CCNP01000012,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00012, whole genome shotgun sequence.",contig,89,7.91,0.38,287,178,1391,28869,138,1e-28
,NODE_20_length_1391_cov_13.723892,1499684.4.CCNP01000003,Clostridium sp. CL-2,1499684.4,CCNP01000003,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00003, whole genome shotgun sequence.",contig,82,11.57,5.25,2908,3068,1391,3068,138,1e-28
,NODE_20_length_1391_cov_13.723892,1499684.4.CCNP01000002,Clostridium sp. CL-2,1499684.4,CCNP01000002,"Clostridium sp. CL-2 genome assembly Clostridium jeddahtimonense ,contig contig00002, whole genome shotgun sequence.",contig,89,7.91,9.52,1032,1141,1391,1156,138,1e-28
